ACTION_LIST_ID,TIME_NEW,USER_NEW,VALUE,PREVIOUS_ACTION_LIST_ID,PREVIOUS_TIME_NEW,PREVIOUS_USER_NEW,PREIOUS_VALUE,TIMEDIFF_BETWEEN_TRANSACTIONS
461353,12/30/2009 11:41,OrderExecuter,0,460939,12/29/2009 20:53,OrderExecuter,0,0.617013889
691088,11/25/2010 6:50,OrderExecuter,1000,689735,11/24/2010 16:04,OrderExecuter,2000,0.615462963
555103,5/25/2010 10:30,OrderExecuter,0,554691,5/24/2010 19:46,OrderExecuter,0,0.613877315
493224,2/18/2010 10:18,OrderExecuter,1000,492983,2/17/2010 19:39,OrderExecuter,2500,0.610636574
567272,6/14/2010 11:25,OrderExecuter,500,567048,6/13/2010 20:51,OrderExecuter,1000,0.607152778
429519,10/27/2009 13:17,OrderExecuter,2500,429121,10/26/2009 22:44,OrderExecuter,1000,0.605983796
452353,12/12/2009 10:55,OrderExecuter,2000,452314,12/11/2009 20:32,OrderExecuter,2000,0.599861111
511760,3/22/2010 3:21,OrderExecuter,0,511645,3/21/2010 13:03,OrderExecuter,1000,0.596168981
581943,7/2/2010 9:47,OrderExecuter,0,581601,7/1/2010 19:31,OrderExecuter,1000,0.594363426
582586,7/3/2010 10:25,OrderExecuter,0,582546,7/2/2010 20:09,OrderExecuter,0,0.593888889
602853,8/8/2010 9:22,OrderExecuter,0,602832,8/7/2010 19:08,OrderExecuter,1000,0.593321759
552382,5/21/2010 7:27,OrderExecuter,500,552301,5/20/2010 17:16,OrderExecuter,2000,0.590856481
692603,11/27/2010 11:47,OrderExecuter,1000,692566,11/26/2010 21:36,OrderExecuter,1000,0.590752315
557682,5/26/2010 23:18,OrderExecuter,0,557015,5/26/2010 9:08,OrderExecuter,2000,0.589861111
679601,11/4/2010 10:39,OrderExecuter,2000,679490,11/3/2010 20:30,OrderExecuter,2000,0.589305556
541496,5/2/2010 21:41,OrderExecuter,0,541074,5/2/2010 7:33,OrderExecuter,2000,0.588541667
589487,7/17/2010 0:37,OrderExecuter,0,588890,7/16/2010 10:35,OrderExecuter,0,0.585173611
568729,6/16/2010 7:34,OrderExecuter,0,568657,6/15/2010 17:33,OrderExecuter,500,0.583738426
523086,4/8/2010 10:13,OrderExecuter,0,522969,4/7/2010 20:13,OrderExecuter,500,0.582893519
591622,7/21/2010 12:58,OrderExecuter,0,591247,7/20/2010 23:00,OrderExecuter,2000,0.581782407
596176,7/27/2010 12:57,OrderExecuter,0,595809,7/26/2010 23:01,OrderExecuter,0,0.580451389
481748,1/30/2010 12:06,OrderExecuter,0,481624,1/29/2010 22:13,OrderExecuter,500,0.578391204
525428,4/14/2010 6:20,OrderExecuter,0,525330,4/13/2010 16:31,OrderExecuter,2000,0.575300926
541073,5/2/2010 7:33,OrderExecuter,0,540939,5/1/2010 17:45,OrderExecuter,2000,0.575231481
598251,7/30/2010 8:18,OrderExecuter,0,598088,7/29/2010 18:31,OrderExecuter,500,0.574108796
660436,10/2/2010 10:55,OrderExecuter,0,660358,10/1/2010 21:12,OrderExecuter,500,0.571736111
549594,5/17/2010 8:43,OrderExecuter,500,549527,5/16/2010 19:03,OrderExecuter,5000,0.569224537
505732,3/9/2010 11:50,OrderExecuter,0,505449,3/8/2010 22:10,OrderExecuter,2500,0.569085648
439115,11/15/2009 23:53,OrderExecuter,0,439001,11/15/2009 10:14,OrderExecuter,0,0.569016204
665922,10/15/2010 6:38,OrderExecuter,5000,665819,10/14/2010 16:59,OrderExecuter,1000,0.568715278
610262,8/20/2010 22:59,OrderExecuter,2000,609549,8/20/2010 9:27,OrderExecuter,2000,0.5640625
613047,8/26/2010 0:03,OrderExecuter,0,612407,8/25/2010 10:31,OrderExecuter,500,0.564027778
542819,5/4/2010 6:54,OrderExecuter,0,542617,5/3/2010 17:23,OrderExecuter,2000,0.563460648
611263,8/23/2010 12:55,OrderExecuter,0,610718,8/22/2010 23:37,OrderExecuter,0,0.553935185
648827,9/17/2010 8:34,OrderExecuter,0,648750,9/16/2010 19:18,OrderExecuter,2000,0.552824074
522669,4/7/2010 12:02,OrderExecuter,0,522416,4/6/2010 22:47,OrderExecuter,1000,0.552210648
589553,7/17/2010 13:52,OrderExecuter,5000,589488,7/17/2010 0:37,OrderExecuter,1000,0.552210648
608792,8/19/2010 10:41,OrderExecuter,2000,608498,8/18/2010 21:26,OrderExecuter,500,0.552083333
650607,9/21/2010 7:12,OrderExecuter,0,650512,9/20/2010 18:00,OrderExecuter,1000,0.549895833
585939,7/11/2010 9:30,OrderExecuter,0,585918,7/10/2010 20:18,OrderExecuter,2500,0.549826389
491421,2/15/2010 7:54,OrderExecuter,0,491380,2/14/2010 18:45,OrderExecuter,1000,0.547569444
666566,10/16/2010 10:36,OrderExecuter,0,666500,10/15/2010 21:37,OrderExecuter,2000,0.540844907
543722,5/5/2010 8:15,OrderExecuter,2500,543646,5/4/2010 19:16,OrderExecuter,0,0.540775463
610543,8/22/2010 10:11,OrderExecuter,1000,610434,8/21/2010 21:13,OrderExecuter,0,0.540289352
681079,11/6/2010 9:48,OrderExecuter,0,681036,11/5/2010 20:50,OrderExecuter,1000,0.540185185
592006,7/22/2010 9:16,OrderExecuter,2000,591825,7/21/2010 20:21,OrderExecuter,500,0.538136574
488700,2/10/2010 7:28,OrderExecuter,1000,488623,2/9/2010 18:33,OrderExecuter,0,0.537893519
455429,12/19/2009 6:46,OrderExecuter,1000,455418,12/18/2009 17:53,OrderExecuter,2000,0.536469907
519623,4/1/2010 11:13,OrderExecuter,0,519095,3/31/2010 22:27,OrderExecuter,0,0.53193287
587470,7/13/2010 23:17,OrderExecuter,1000,586945,7/13/2010 10:36,OrderExecuter,1000,0.528240741
534038,4/25/2010 9:29,OrderExecuter,0,533290,4/24/2010 20:52,OrderExecuter,1000,0.525868056
593132,7/24/2010 21:04,OrderExecuter,5000,593054,7/24/2010 8:27,OrderExecuter,2000,0.525474537
487573,2/9/2010 8:20,OrderExecuter,0,487508,2/8/2010 19:44,OrderExecuter,500,0.524849537
563726,6/7/2010 7:47,OrderExecuter,2000,563673,6/6/2010 19:12,OrderExecuter,2000,0.524189815
463266,1/4/2010 5:38,OrderExecuter,500,463019,1/3/2010 17:04,OrderExecuter,500,0.523460648
567758,6/14/2010 23:58,OrderExecuter,0,567272,6/14/2010 11:25,OrderExecuter,500,0.523217593
367081,8/2/2009 9:19,OrderExecuter,0,367024,8/1/2009 20:47,OrderExecuter,1000,0.521782407
570929,6/21/2010 10:16,OrderExecuter,0,570763,6/20/2010 21:51,OrderExecuter,1000,0.517696759
681206,11/7/2010 6:31,OrderExecuter,0,681175,11/6/2010 18:06,OrderExecuter,500,0.517002315
604909,8/12/2010 9:49,OrderExecuter,0,604809,8/11/2010 21:27,OrderExecuter,1000,0.515104167
566163,6/11/2010 6:06,OrderExecuter,0,566109,6/10/2010 17:47,OrderExecuter,1000,0.513668981
510307,3/17/2010 22:32,OrderExecuter,1000,509812,3/17/2010 10:14,OrderExecuter,1000,0.512847222
407626,9/25/2009 10:01,OrderExecuter,0,407512,9/24/2009 21:43,OrderExecuter,2000,0.512766204
611776,8/24/2010 11:07,OrderExecuter,0,611492,8/23/2010 22:49,OrderExecuter,1000,0.512581019
662732,10/6/2010 12:10,OrderExecuter,2500,662324,10/5/2010 23:53,OrderExecuter,5000,0.511747685
573661,6/24/2010 9:19,OrderExecuter,0,573488,6/23/2010 21:05,OrderExecuter,1000,0.509861111
526100,4/15/2010 8:58,OrderExecuter,0,526005,4/14/2010 20:45,OrderExecuter,500,0.50931713
545921,5/9/2010 9:26,OrderExecuter,0,545894,5/8/2010 21:14,OrderExecuter,500,0.508483796
603629,8/10/2010 1:29,OrderExecuter,0,603204,8/9/2010 13:18,OrderExecuter,1000,0.507511574
569886,6/18/2010 8:25,OrderExecuter,0,569843,6/17/2010 20:17,OrderExecuter,1000,0.50537037
548784,5/14/2010 11:13,OrderExecuter,0,548651,5/13/2010 23:09,OrderExecuter,1000,0.503425926
679382,11/3/2010 14:49,OrderExecuter,2500,678900,11/3/2010 2:47,OrderExecuter,500,0.501678241
664352,10/12/2010 10:49,OrderExecuter,1000,664259,10/11/2010 22:47,OrderExecuter,1000,0.50099537
557015,5/26/2010 9:08,OrderExecuter,2000,555862,5/25/2010 21:08,OrderExecuter,500,0.500416667
468542,1/9/2010 1:00,OrderExecuter,0,468345,1/8/2010 12:59,OrderExecuter,1000,0.500405093
668198,10/20/2010 8:49,OrderExecuter,0,668134,10/19/2010 20:51,OrderExecuter,2500,0.498275463
448435,12/3/2009 9:13,OrderExecuter,0,448371,12/2/2009 21:20,OrderExecuter,1000,0.495104167
516417,3/29/2010 11:09,OrderExecuter,0,516147,3/28/2010 23:16,OrderExecuter,2000,0.495023148
565510,6/10/2010 8:07,OrderExecuter,0,565459,6/9/2010 20:17,OrderExecuter,1000,0.493287037
414017,10/3/2009 11:09,OrderExecuter,0,413961,10/2/2009 23:20,OrderExecuter,2500,0.492800926
667524,10/19/2010 9:21,OrderExecuter,0,667463,10/18/2010 21:35,OrderExecuter,2000,0.490671296
603032,8/9/2010 10:18,OrderExecuter,0,602964,8/8/2010 22:31,OrderExecuter,1000,0.490625
429120,10/26/2009 22:44,OrderExecuter,0,428220,10/26/2009 10:59,OrderExecuter,2000,0.489652778
527599,4/19/2010 8:20,OrderExecuter,0,527502,4/18/2010 20:36,OrderExecuter,1000,0.489097222
399993,9/13/2009 7:20,OrderExecuter,0,399946,9/12/2009 19:36,OrderExecuter,1000,0.488958333
649307,9/18/2010 9:48,OrderExecuter,0,649280,9/17/2010 22:05,OrderExecuter,500,0.488703704
491142,2/12/2010 23:07,OrderExecuter,0,490555,2/12/2010 11:27,OrderExecuter,1000,0.485821759
429758,10/28/2009 9:07,OrderExecuter,0,429681,10/27/2009 21:29,OrderExecuter,500,0.484756944
577553,6/28/2010 8:11,OrderExecuter,2500,577464,6/27/2010 20:33,OrderExecuter,1000,0.4846875
655350,9/25/2010 8:31,OrderExecuter,0,653334,9/24/2010 20:54,OrderExecuter,2500,0.483564815
651430,9/22/2010 9:27,OrderExecuter,2000,651201,9/21/2010 21:54,OrderExecuter,2000,0.480914352
674226,10/27/2010 9:05,OrderExecuter,0,673963,10/26/2010 21:33,OrderExecuter,1000,0.480590278
437670,11/11/2009 20:18,OrderExecuter,0,437553,11/11/2009 8:48,OrderExecuter,500,0.479050926
449098,12/4/2009 5:10,OrderExecuter,0,449028,12/3/2009 17:42,OrderExecuter,5000,0.477534722
604207,8/10/2010 17:36,OrderExecuter,0,603631,8/10/2010 6:15,OrderExecuter,500,0.472962963
633880,9/6/2010 10:07,OrderExecuter,2500,633631,9/5/2010 22:46,OrderExecuter,2500,0.472303241
687106,11/20/2010 11:16,OrderExecuter,0,687070,11/19/2010 23:56,OrderExecuter,1000,0.472268519
520993,4/5/2010 7:34,OrderExecuter,0,520904,4/4/2010 20:18,OrderExecuter,1000,0.47
582984,7/6/2010 6:06,OrderExecuter,0,582896,7/5/2010 18:53,OrderExecuter,1000,0.467268519
462627,1/2/2010 10:16,OrderExecuter,0,462577,1/1/2010 23:06,OrderExecuter,0,0.465486111
541751,5/3/2010 8:49,OrderExecuter,1000,541497,5/2/2010 21:41,OrderExecuter,1000,0.464074074
582704,7/4/2010 2:34,OrderExecuter,500,582636,7/3/2010 15:27,OrderExecuter,2000,0.463055556
566915,6/12/2010 13:50,OrderExecuter,2000,566861,6/12/2010 2:45,OrderExecuter,500,0.461712963
589615,7/18/2010 9:55,OrderExecuter,0,589601,7/17/2010 22:53,OrderExecuter,2000,0.459363426
692331,11/26/2010 7:32,OrderExecuter,0,692106,11/25/2010 20:35,OrderExecuter,2000,0.45625
646663,9/14/2010 11:21,OrderExecuter,0,646240,9/14/2010 0:25,OrderExecuter,2000,0.455740741
367514,8/3/2009 7:28,OrderExecuter,1000,367351,8/2/2009 20:32,OrderExecuter,500,0.455023148
499940,3/1/2010 6:49,OrderExecuter,0,499645,2/28/2010 19:59,OrderExecuter,1000,0.451099537
513267,3/24/2010 11:53,OrderExecuter,0,512978,3/24/2010 1:04,OrderExecuter,5000,0.450659722
676729,10/31/2010 8:44,OrderExecuter,0,676687,10/30/2010 21:57,OrderExecuter,2000,0.449386574
588162,7/14/2010 21:23,OrderExecuter,0,587641,7/14/2010 10:36,OrderExecuter,2000,0.449155093
510383,3/18/2010 9:19,OrderExecuter,0,510307,3/17/2010 22:32,OrderExecuter,1000,0.449108796
398782,9/10/2009 16:55,OrderExecuter,500,398493,9/10/2009 6:08,OrderExecuter,5000,0.448935185
621110,8/29/2010 9:26,OrderExecuter,0,620686,8/28/2010 22:44,OrderExecuter,2000,0.445983796
675794,10/29/2010 8:09,OrderExecuter,0,675719,10/28/2010 21:29,OrderExecuter,2000,0.444513889
685845,11/18/2010 10:47,OrderExecuter,0,685671,11/18/2010 0:18,OrderExecuter,500,0.436319444
507535,3/13/2010 1:06,OrderExecuter,0,507410,3/12/2010 14:39,OrderExecuter,500,0.435833333
640812,9/11/2010 7:48,OrderExecuter,1000,640790,9/10/2010 21:21,OrderExecuter,1000,0.435138889
587523,7/14/2010 9:37,OrderExecuter,0,587472,7/13/2010 23:18,OrderExecuter,1000,0.429768519
365966,7/31/2009 7:59,OrderExecuter,0,365877,7/30/2009 21:42,OrderExecuter,2500,0.428657407
544884,5/6/2010 14:23,OrderExecuter,0,544202,5/6/2010 4:11,OrderExecuter,5000,0.42505787
597535,7/29/2010 8:52,OrderExecuter,0,597461,7/28/2010 22:41,OrderExecuter,2000,0.42474537
606726,8/17/2010 8:44,OrderExecuter,1000,606685,8/16/2010 22:33,OrderExecuter,500,0.42412037
669392,10/22/2010 6:30,OrderExecuter,0,669281,10/21/2010 20:26,OrderExecuter,1000,0.419386574
555859,5/25/2010 20:56,OrderExecuter,500,555123,5/25/2010 10:55,OrderExecuter,500,0.417905093
446900,12/1/2009 10:26,OrderExecuter,0,446571,12/1/2009 0:24,OrderExecuter,1000,0.41787037
570546,6/19/2010 8:54,OrderExecuter,0,570527,6/18/2010 22:53,OrderExecuter,1000,0.417210648
681473,11/8/2010 8:34,OrderExecuter,1000,681364,11/7/2010 22:34,OrderExecuter,1000,0.416944444
520552,4/2/2010 17:15,OrderExecuter,0,520035,4/2/2010 7:17,OrderExecuter,1000,0.415474537
656064,9/27/2010 8:46,OrderExecuter,0,656004,9/26/2010 22:51,OrderExecuter,1000,0.412951389
538216,4/28/2010 19:04,OrderExecuter,0,537285,4/28/2010 9:09,OrderExecuter,1000,0.412858796
550849,5/18/2010 23:37,OrderExecuter,0,550602,5/18/2010 13:44,OrderExecuter,2000,0.411886574
557761,5/27/2010 9:05,OrderExecuter,2500,557683,5/26/2010 23:18,OrderExecuter,1000,0.408159722
666965,10/18/2010 9:58,OrderExecuter,0,666890,10/18/2010 0:14,OrderExecuter,0,0.405497685
659587,10/1/2010 8:20,OrderExecuter,0,659397,9/30/2010 22:39,OrderExecuter,0,0.403229167
565458,6/9/2010 20:17,OrderExecuter,0,564986,6/9/2010 10:38,OrderExecuter,2000,0.402256944
552300,5/20/2010 17:16,OrderExecuter,0,551690,5/20/2010 7:37,OrderExecuter,500,0.401909722
649716,9/20/2010 7:55,OrderExecuter,0,649687,9/19/2010 22:17,OrderExecuter,2000,0.401550926
569362,6/16/2010 20:03,OrderExecuter,0,568856,6/16/2010 10:25,OrderExecuter,1000,0.401516204
629807,9/2/2010 10:18,OrderExecuter,500,629593,9/2/2010 0:42,OrderExecuter,0,0.399398148
493663,2/18/2010 19:53,OrderExecuter,0,493224,2/18/2010 10:18,OrderExecuter,1000,0.398900463
610301,8/21/2010 8:59,OrderExecuter,2000,610275,8/20/2010 23:25,OrderExecuter,2000,0.398564815
494957,2/22/2010 20:58,OrderExecuter,0,494698,2/22/2010 11:24,OrderExecuter,0,0.3984375
596462,7/27/2010 22:29,OrderExecuter,2000,596177,7/27/2010 12:57,OrderExecuter,1000,0.397002315
600590,8/3/2010 7:34,OrderExecuter,0,600546,8/2/2010 22:03,OrderExecuter,1000,0.396770833
457240,12/23/2009 9:42,OrderExecuter,0,457133,12/23/2009 0:15,OrderExecuter,1000,0.39380787
683241,11/11/2010 6:09,OrderExecuter,500,683205,11/10/2010 20:43,OrderExecuter,2000,0.393333333
517056,3/30/2010 8:08,OrderExecuter,0,517012,3/29/2010 22:45,OrderExecuter,2000,0.391041667
498982,2/27/2010 6:16,OrderExecuter,2500,498926,2/26/2010 20:53,OrderExecuter,0,0.390960648
676451,10/30/2010 7:27,OrderExecuter,0,676412,10/29/2010 22:06,OrderExecuter,0,0.389710648
689280,11/24/2010 8:27,OrderExecuter,2000,689232,11/23/2010 23:07,OrderExecuter,0,0.388865741
397979,9/9/2009 10:13,OrderExecuter,0,397817,9/9/2009 0:53,OrderExecuter,500,0.38880787
563672,6/6/2010 19:12,OrderExecuter,0,563608,6/6/2010 9:53,OrderExecuter,2500,0.388796296
460938,12/29/2009 20:53,OrderExecuter,0,460392,12/29/2009 11:35,OrderExecuter,1000,0.387268519
481933,1/30/2010 21:23,OrderExecuter,0,481749,1/30/2010 12:06,OrderExecuter,2500,0.386446759
640228,9/10/2010 16:21,OrderExecuter,2000,639584,9/10/2010 7:05,OrderExecuter,1000,0.386145833
558846,5/28/2010 9:05,OrderExecuter,2500,558767,5/27/2010 23:49,OrderExecuter,1000,0.386111111
371792,8/8/2009 20:26,OrderExecuter,0,371731,8/8/2009 11:10,OrderExecuter,1000,0.385694444
582742,7/4/2010 11:49,OrderExecuter,0,582704,7/4/2010 2:34,OrderExecuter,500,0.385532407
657428,9/29/2010 4:19,OrderExecuter,0,657315,9/28/2010 19:07,OrderExecuter,1000,0.383472222
665734,10/14/2010 15:35,OrderExecuter,0,665358,10/14/2010 6:23,OrderExecuter,500,0.383194444
597460,7/28/2010 22:41,OrderExecuter,0,597130,7/28/2010 13:36,OrderExecuter,2000,0.378541667
437025,11/10/2009 1:23,OrderExecuter,0,436948,11/9/2009 16:19,OrderExecuter,500,0.377835648
658070,9/30/2010 6:48,OrderExecuter,0,657988,9/29/2010 21:47,OrderExecuter,0,0.375983796
452314,12/11/2009 20:32,OrderExecuter,2000,452024,12/11/2009 11:31,OrderExecuter,1000,0.375578704
581601,7/1/2010 19:31,OrderExecuter,1000,581110,7/1/2010 10:30,OrderExecuter,1000,0.375532407
624912,8/31/2010 9:51,OrderExecuter,1000,624616,8/31/2010 0:51,OrderExecuter,500,0.374861111
649513,9/19/2010 9:41,OrderExecuter,1000,649494,9/19/2010 0:44,OrderExecuter,2500,0.373148148
606199,8/14/2010 9:00,OrderExecuter,0,606185,8/14/2010 0:07,OrderExecuter,2000,0.370462963
566860,6/12/2010 2:45,OrderExecuter,0,566824,6/11/2010 17:52,OrderExecuter,1000,0.370034722
439141,11/16/2009 8:45,OrderExecuter,0,439116,11/15/2009 23:53,OrderExecuter,2000,0.369270833
600981,8/3/2010 16:24,OrderExecuter,0,600591,8/3/2010 7:34,OrderExecuter,2000,0.367766204
512260,3/22/2010 12:11,OrderExecuter,0,511761,3/22/2010 3:21,OrderExecuter,1000,0.367488426
641435,9/13/2010 7:02,OrderExecuter,5000,641411,9/12/2010 22:14,OrderExecuter,2000,0.366655093
415223,10/5/2009 21:41,OrderExecuter,0,414734,10/5/2009 12:55,OrderExecuter,2500,0.365092593
686504,11/19/2010 6:53,OrderExecuter,2000,686476,11/18/2010 22:11,OrderExecuter,2000,0.36255787
579580,6/30/2010 6:39,OrderExecuter,0,579514,6/29/2010 21:57,OrderExecuter,5000,0.361828704
680157,11/5/2010 8:00,OrderExecuter,0,680126,11/4/2010 23:20,OrderExecuter,1000,0.361168981
468566,1/9/2010 9:38,OrderExecuter,0,468543,1/9/2010 1:00,OrderExecuter,500,0.359444444
601675,8/5/2010 8:26,OrderExecuter,0,601647,8/4/2010 23:50,OrderExecuter,1000,0.358460648
407486,9/24/2009 18:11,OrderExecuter,0,407267,9/24/2009 9:39,OrderExecuter,1000,0.355381944
572792,6/23/2010 8:41,OrderExecuter,0,572748,6/23/2010 0:10,OrderExecuter,0,0.354756944
449027,12/3/2009 17:42,OrderExecuter,0,448436,12/3/2009 9:13,OrderExecuter,500,0.35369213
678188,11/2/2010 7:24,OrderExecuter,2000,678144,11/1/2010 22:59,OrderExecuter,2000,0.350428241
520904,4/4/2010 20:18,OrderExecuter,1000,520829,4/4/2010 11:56,OrderExecuter,2000,0.348101852
663758,10/9/2010 9:09,OrderExecuter,0,663748,10/9/2010 0:50,OrderExecuter,500,0.346412037
627625,9/1/2010 7:52,OrderExecuter,2000,627504,8/31/2010 23:34,OrderExecuter,500,0.345717593
602273,8/5/2010 16:38,OrderExecuter,0,601676,8/5/2010 8:26,OrderExecuter,1000,0.341863426
598850,7/30/2010 22:31,OrderExecuter,0,598681,7/30/2010 14:21,OrderExecuter,1000,0.340081019
592494,7/22/2010 17:24,OrderExecuter,0,592006,7/22/2010 9:16,OrderExecuter,2000,0.339050926
566955,6/13/2010 0:51,OrderExecuter,0,566930,6/12/2010 16:45,OrderExecuter,1000,0.337800926
612067,8/24/2010 19:13,OrderExecuter,0,611777,8/24/2010 11:07,OrderExecuter,1000,0.336967593
544190,5/6/2010 0:48,OrderExecuter,0,544082,5/5/2010 16:49,OrderExecuter,500,0.333101852
441767,11/19/2009 19:10,OrderExecuter,0,441530,11/19/2009 11:13,OrderExecuter,2500,0.331377315
687241,11/21/2010 7:51,OrderExecuter,1000,687234,11/20/2010 23:54,OrderExecuter,1000,0.331365741
634286,9/7/2010 8:43,OrderExecuter,0,634195,9/7/2010 0:48,OrderExecuter,0,0.329826389
506433,3/10/2010 17:37,OrderExecuter,0,506026,3/10/2010 9:44,OrderExecuter,1000,0.328935185
491154,2/13/2010 7:00,OrderExecuter,0,491142,2/12/2010 23:07,OrderExecuter,0,0.328240741
503849,3/5/2010 5:14,OrderExecuter,0,503814,3/4/2010 21:23,OrderExecuter,500,0.326944444
598864,7/31/2010 6:22,OrderExecuter,0,598850,7/30/2010 22:31,OrderExecuter,0,0.326678241
627482,8/31/2010 23:12,OrderExecuter,0,626227,8/31/2010 15:22,OrderExecuter,2000,0.326342593
566087,6/10/2010 15:58,OrderExecuter,0,565514,6/10/2010 8:09,OrderExecuter,500,0.325497685
559643,5/30/2010 9:17,OrderExecuter,0,559619,5/30/2010 1:33,OrderExecuter,2500,0.322407407
540929,5/1/2010 17:17,OrderExecuter,2500,540711,5/1/2010 9:33,OrderExecuter,2000,0.321736111
522341,4/6/2010 16:43,OrderExecuter,0,521776,4/6/2010 9:00,OrderExecuter,1000,0.321608796
593322,7/25/2010 8:43,OrderExecuter,0,593139,7/25/2010 1:00,OrderExecuter,500,0.321574074
572748,6/23/2010 0:10,OrderExecuter,0,572622,6/22/2010 16:28,OrderExecuter,1000,0.321446759
670470,10/25/2010 7:58,OrderExecuter,2500,670330,10/25/2010 0:20,OrderExecuter,2500,0.317939815
395070,9/3/2009 18:33,OrderExecuter,0,394841,9/3/2009 10:57,OrderExecuter,1000,0.316331019
606650,8/16/2010 20:40,OrderExecuter,0,606463,8/16/2010 13:05,OrderExecuter,1000,0.316215278
442462,11/22/2009 16:09,OrderExecuter,0,442402,11/22/2009 8:34,OrderExecuter,500,0.315902778
588188,7/15/2010 6:07,OrderExecuter,0,588174,7/14/2010 22:32,OrderExecuter,2000,0.315844907
648101,9/16/2010 7:36,OrderExecuter,0,648084,9/16/2010 0:02,OrderExecuter,5000,0.315509259
468876,1/11/2010 5:35,OrderExecuter,2000,468841,1/10/2010 22:02,OrderExecuter,1000,0.314467593
665357,10/14/2010 6:23,OrderExecuter,0,665337,10/13/2010 22:51,OrderExecuter,1000,0.314247685
570459,6/18/2010 15:56,OrderExecuter,0,569887,6/18/2010 8:25,OrderExecuter,500,0.31318287
649493,9/19/2010 0:44,OrderExecuter,0,649426,9/18/2010 17:14,OrderExecuter,1000,0.312222222
649683,9/19/2010 22:03,OrderExecuter,0,649586,9/19/2010 14:33,OrderExecuter,5000,0.312002315
651899,9/23/2010 7:22,OrderExecuter,1000,651878,9/22/2010 23:56,OrderExecuter,1000,0.309988426
547101,5/12/2010 8:06,OrderExecuter,0,547080,5/12/2010 0:41,OrderExecuter,500,0.309155093
591825,7/21/2010 20:21,OrderExecuter,500,591622,7/21/2010 12:58,OrderExecuter,0,0.307824074
568081,6/15/2010 11:33,OrderExecuter,0,567763,6/15/2010 4:10,OrderExecuter,2500,0.307303241
547820,5/12/2010 15:28,OrderExecuter,0,547102,5/12/2010 8:06,OrderExecuter,1000,0.307106481
669889,10/23/2010 8:33,OrderExecuter,0,669875,10/23/2010 1:11,OrderExecuter,500,0.306956019
549457,5/15/2010 22:12,OrderExecuter,0,549427,5/15/2010 14:50,OrderExecuter,1000,0.306759259
515258,3/26/2010 8:01,OrderExecuter,0,514853,3/26/2010 0:42,OrderExecuter,1000,0.304328704
664943,10/13/2010 9:52,OrderExecuter,0,664916,10/13/2010 2:39,OrderExecuter,1000,0.301111111
499099,2/27/2010 13:27,OrderExecuter,0,498982,2/27/2010 6:16,OrderExecuter,2500,0.29875
520025,4/2/2010 5:13,OrderExecuter,500,519985,4/1/2010 22:05,OrderExecuter,0,0.297326389
367023,8/1/2009 20:47,OrderExecuter,0,366907,8/1/2009 13:39,OrderExecuter,2000,0.297314815
535244,4/26/2010 15:29,OrderExecuter,0,534216,4/26/2010 8:23,OrderExecuter,0,0.295648148
