DEVICECLASSID,DEVICEID,UNIQUEMSID,SALESTRANSACTIONNO,COUNT(1), 
501,331,6795,202786,2, 
501,332,6169,28348,2, 
501,332,6169,28417,2, 
501,352,7626,23348,2, 
501,353,5135,26939,2, 
501,356,6772,215418,2, 
501,356,6772,215464,2, 
501,363,7543,119686,2, 
501,363,7611,123461,2, 
501,363,7703,126764,2, 
501,363,7703,126767,2, 
501,363,7703,126825,2, 
501,363,7703,126855,2, 
501,363,7703,126862,2, 
501,363,7703,126863,2, 
501,363,7703,126885,2, 
501,363,7703,126904,2, 
501,364,7727,140722,2, 
501,364,7727,140786,2, 
501,369,7547,243208,2, 
501,370,5991,80226,2, 
501,372,8073,225369,2, 
501,374,5619,85650,2, 
501,377,7517,251643,2, 
501,378,5653,80253,2, 
501,378,5689,82976,2, 
501,378,5723,84149,2, 
501,382,6445,41440,2, 
501,385,5507,96870,2, 
501,385,5507,96913,2, 
501,385,5543,98184,2, 
501,385,5555,99654,2, 
501,387,7984,251033,2, 
501,388,7819,260477,2, 
501,390,7647,181462,2, 
501,390,7843,185420,2, 
501,392,5777,67302,2, 
501,392,5777,67411,2, 
501,392,5915,74007,2, 
501,394,7059,101926,2, 
501,396,7685,104167,2, 
501,396,7685,104298,2, 
501,398,6935,166904,2, 
501,398,7079,170009,2, 
501,402,10857,93120,2, 
501,404,9152,188882,2, 
501,408,9384,36992,2, 
501,408,9522,43394,2, 
501,410,10420,31079,2, 
501,411,10634,281410,2, 
501,411,10652,280867,2, 
501,411,10738,284775,2, 
501,411,10738,284776,2, 
501,413,8953,24761,2, 
501,414,10124,63153,2, 
501,416,9188,54523,2, 
501,416,9188,54524,2, 
501,416,9188,54529,2, 
501,417,10118,114423,2, 
501,417,10122,114245,2, 
501,421,10606,258140,2, 
501,425,11172,71236,2, 
501,426,10470,246462,2, 
501,430,11359,259222,2, 
501,439,10578,60512,2, 
501,439,10578,60655,2, 
501,441,11232,264722,2, 
501,441,11232,264738,2, 
501,441,11232,264760,2, 
501,442,9228,195336,2, 
501,443,11534,283040,2, 
501,443,11534,283052,2, 
501,443,11613,285396,2, 
501,450,10374,239449,2, 
501,450,10376,239328,2, 
501,450,10376,239365,2, 
501,450,10562,244575,2, 
501,450,10598,244028,2, 
501,452,10888,162607,2, 
501,452,11024,164463,2, 
501,453,11296,88864,2, 
501,453,11304,88309,2, 
501,454,10824,92010,2, 
501,454,10824,92054,2, 
501,454,10824,92104,2, 
501,455,10383,11043,2, 
501,455,10385,10916,2, 
501,459,10371,5328,2, 
501,459,10371,5471,2, 
501,460,10955,16467,2, 
501,460,11039,17775,2, 
501,461,11380,258332,2, 
501,463,11904,269517,2, 
501,463,11922,268557,2, 
501,464,10624,62249,2, 
501,466,11220,251653,2, 
501,466,11220,251654,2, 
501,466,11416,255584,2, 
501,467,11544,258076,2, 
501,468,10639,39982,2, 
501,468,10659,39536,2, 
501,472,11324,187528,2, 
501,474,11058,100931,2, 
501,474,11078,100049,2, 
501,477,10810,50371,2, 
501,478,10744,99181,2, 
501,482,10308,100910,2, 
501,484,10992,234933,2, 
501,489,9631,78336,2, 
501,489,9731,84709,2, 
501,489,9745,84008,2, 
501,490,9537,18950,2, 
501,491,10202,238143,2, 
501,491,10212,237943,2, 
501,491,10344,244512,2, 
501,491,10382,243394,2, 
501,493,10426,173764,2, 
501,495,10564,275544,2, 
501,496,10403,81606,2, 
501,498,6775,179777,2, 
501,498,6775,179778,2, 
501,498,6775,179779,2, 
501,499,4120,92710,2, 
501,501,10022,254568,2, 
501,501,10170,254951,2, 
501,503,10267,270600,2, 
501,505,9978,45117,2, 
501,506,9927,238442,2, 
501,512,8451,185596,2, 
501,516,10283,32569,2, 
501,518,7407,178002,2, 
501,518,7481,180893,2, 
501,521,5379,116574,2, 
501,523,7449,49004,2, 
501,523,7704,55408,2, 
501,525,9159,38580,2, 
501,527,8788,208209,2, 
501,530,11992,45093,2, 
501,531,10098,76467,2, 
501,531,10098,76468,2, 
501,534,11277,282143,2, 
501,535,10170,252119,2, 
501,540,11225,270960,2, 
501,546,11467,26374,2, 
501,551,9467,74430,2, 
501,557,10085,239773,2, 
501,561,6415,74916,2, 
501,561,6417,74812,2, 
501,561,6417,74848,2, 
501,561,6611,80224,2, 
501,561,6623,80011,2, 
501,565,12133,317373,2, 
501,565,12143,316282,2, 
501,565,12147,316072,2, 
501,570,12106,53744,2, 
501,571,13586,200251,2, 
501,571,13606,201466,2, 
501,572,9918,170290,2, 
501,579,8085,91187,2, 
501,580,11713,265225,2, 
501,581,11972,301064,2, 
501,581,12005,306936,2, 
501,582,12411,97177,2, 
501,582,12413,97036,2, 
501,582,12413,97044,2, 
501,582,12541,104591,2, 
501,584,11425,255033,2, 
501,584,11459,255499,2, 
501,585,12818,105507,2, 
501,586,10617,41636,2, 
501,588,12318,62450,2, 
501,588,12318,62465,2, 
501,589,11389,312137,2, 
501,590,11503,58694,2, 
501,590,11503,58738,2, 
501,590,11503,59017,2, 
501,592,11051,327153,2, 
501,592,11053,326969,2, 
501,592,11053,327018,2, 
501,592,11053,327019,2, 
501,592,11053,327020,2, 
501,592,11211,332162,2, 
501,592,11211,332192,2, 
501,601,13099,515874,2, 
501,601,13149,519918,2, 
501,602,12495,586185,2, 
501,602,12917,601716,2, 
501,603,11584,432664,2, 
501,604,12959,586030,2, 
501,604,12959,586073,2, 
501,606,12291,30152,2, 
501,606,12297,29758,2, 
501,606,12653,44427,2, 
501,606,12653,44428,2, 
501,606,12657,44250,2, 
501,607,12923,73960,2, 
501,607,12937,73443,2, 
501,609,11949,97325,2, 
501,610,13585,568617,2, 
501,612,13225,380800,2, 
501,613,12159,460143,2, 
501,613,12161,459781,2, 
501,613,12161,459784,2, 
501,615,12325,482525,2, 
501,615,12343,481287,2, 
501,615,12345,481111,2, 
501,615,12421,485173,2, 
501,615,12421,485174,2, 
501,616,13783,406046,2, 
501,616,14053,421702,2, 
501,617,13380,227285,2, 
501,617,13432,227720,2, 
501,618,13379,221524,2, 
501,618,13379,221525,2, 
501,618,13379,221526,2, 
501,618,13713,238455,2, 
501,619,12841,484933,2, 
501,619,13165,496856,2, 
501,619,13223,499212,2, 
501,619,13225,498873,2, 
501,623,13993,498605,2, 
501,623,13993,498713,2, 
501,624,13621,298787,2, 
501,625,13439,487316,2, 
501,625,13819,500591,2, 
501,627,13018,459692,2, 
501,627,13018,459714,2, 
501,628,11163,464117,2, 
501,628,11555,482233,2, 
501,629,12777,446192,2, 
501,629,12983,455569,2, 
501,629,12991,455309,2, 
501,630,14235,37012,2, 
501,631,13977,506785,2, 
501,634,8424,264208,2, 
501,635,13765,418623,2, 
501,635,13767,418567,2, 
501,638,12461,386698,2, 
501,638,12509,388160,2, 
501,638,12509,388161,2, 
501,639,13875,509666,2, 
501,641,14095,198166,2, 
501,641,14219,199787,2, 
501,642,12457,501118,2, 
501,642,12457,501218,2, 
501,642,12457,501219,2, 
501,642,12649,508121,2, 
501,642,12649,508122,2, 
501,642,12945,519857,2, 
501,643,12639,68812,2, 
501,643,12755,69331,2, 
501,643,12755,69346,2, 
501,643,12757,69224,2, 
501,643,13005,82875,2, 
501,643,13049,87251,2, 
501,644,13330,543070,2, 
501,646,13805,549048,2, 
501,646,13805,549168,2, 
501,646,14093,561612,2, 
501,646,14093,561613,2, 
501,646,14093,561618,2, 
501,646,14093,561619,2, 
501,646,14093,561620,2, 
501,646,14093,561621,2, 
501,647,13379,259547,2, 
501,647,13379,259548,2, 
501,647,13493,260987,2, 
501,647,13605,268543,2, 
501,647,13821,274845,2, 
501,649,13634,71563,2, 
501,649,13886,86003,2, 
501,651,14429,222982,2, 
501,651,14689,234119,2, 
501,651,14689,234120,2, 
501,651,14689,234181,2, 
501,651,14805,237274,2, 
501,653,12671,472743,2, 
501,654,15057,576350,2, 
501,654,15057,576482,2, 
501,655,13594,207540,2, 
501,655,13634,205620,2, 
501,657,13583,484724,2, 
501,657,13647,482615,2, 
501,657,13927,497271,2, 
501,657,13955,496258,2, 
501,658,13101,534583,2, 
501,658,13183,535091,2, 
501,658,13197,538360,2, 
501,658,13561,551797,2, 
501,659,11157,32803,2, 
501,659,11525,47327,2, 
501,660,13545,104262,2, 
501,660,13545,104292,2, 
501,661,13371,149142,2, 
501,661,13371,149188,2, 
501,661,13477,154775,2, 
501,662,12747,522124,2, 
501,663,12553,68702,2, 
501,664,13717,540328,2, 
501,665,13459,298849,2, 
501,665,13473,298412,2, 
501,665,13473,298472,2, 
501,665,13503,301720,2, 
501,665,13709,313376,2, 
501,665,13845,314866,2, 
501,666,13926,76052,2, 
501,667,13783,317056,2, 
501,670,13031,345576,2, 
501,670,13031,345587,2, 
501,670,13361,361033,2, 
501,670,13361,361034,2, 
501,671,13177,27216,2, 
501,671,13531,7930,2, 
501,671,13531,7973,2, 
501,672,13814,260152,2, 
501,672,13814,260153,2, 
501,672,13816,259958,2, 
501,673,13771,346837,2, 
501,673,13771,346838,2, 
501,674,14158,459180,2, 
501,676,14107,595339,2, 
501,676,14390,581681,2, 
501,676,14473,581258,2, 
501,676,14473,581259,2, 
501,677,13325,308421,2, 
501,677,13339,306569,2, 
501,678,13031,263882,2, 
501,678,13031,264078,2, 
501,678,13291,275313,2, 
501,679,13079,87876,2, 
501,679,13117,86507,2, 
501,679,13439,94311,2, 
501,679,13439,94312,2, 
501,679,13731,100645,2, 
501,679,13757,100062,2, 
501,681,13189,502216,2, 
501,681,13189,502235,2, 
501,681,13439,516651,2, 
501,681,13439,516652,2, 
501,683,13001,256978,2, 
501,683,13065,257853,2, 
501,684,14349,523789,2, 
501,684,14351,523634,2, 
501,685,12114,552559,2, 
501,685,12378,566003,2, 
501,686,12464,583666,2, 
501,686,12730,601519,2, 
501,686,12730,601590,2, 
501,686,12750,602916,2, 
501,687,12370,312653,2, 
501,688,12695,576602,2, 
501,689,12562,565270,2, 
501,690,12400,296762,2, 
501,690,12122,279657,2, 
501,690,12126,279507,2, 
501,690,12178,284747,2, 
501,690,12406,296514,2, 
501,690,12468,301807,2, 
501,693,11811,535083,2, 
501,693,11811,535084,2, 
501,693,12003,549383,2, 
501,694,12528,440348,2, 
501,695,11798,154511,2, 
501,697,12223,99899,2, 
501,697,12275,102800,2, 
501,697,12491,118114,2, 
501,699,11892,457608,2, 
501,701,11909,436016,2, 
501,703,12627,291781,2, 
501,706,13215,259189,2, 
501,706,13323,263739,2, 
501,707,14289,168802,2, 
501,707,14289,168803,2, 
501,707,14589,178681,2, 
501,709,13413,510098,2, 
501,709,13413,510099,2, 
501,709,13423,509885,2, 
501,709,13423,509893,2, 
501,709,13863,525487,2, 
501,709,13927,527269,2, 
501,710,13043,526179,2, 
501,711,12721,498193,2, 
501,711,12826,499871,2, 
501,711,13002,511086,2, 
501,711,13002,511097,2, 
501,711,13004,510982,2, 
501,712,12049,487704,2, 
501,713,12897,50073,2, 
501,713,13335,65849,2, 
501,713,13335,66017,2, 
501,713,13335,66021,2, 
501,713,13335,66022,2, 
501,714,12411,221247,2, 
501,714,12419,220801,2, 
501,716,13593,274687,2, 
501,716,13863,292013,2, 
501,716,13971,286972,2, 
501,717,13211,487708,2, 
501,719,13323,476364,2, 
501,721,13075,490623,2, 
501,721,13241,496866,2, 
501,721,13487,508050,2, 
501,721,13497,506957,2, 
501,721,13497,507212,2, 
501,722,13841,526542,2, 
501,723,13097,401502,2, 
501,726,11093,470087,2, 
501,726,11095,469798,2, 
501,726,11469,484965,2, 
501,728,13187,4742,2, 
501,728,13211,3883,2, 
501,729,13829,524698,2, 
501,729,14037,535131,2, 
501,730,9307,300086,2, 
501,730,9315,299637,2, 
501,731,12521,165404,2, 
501,732,12799,527830,2, 
501,732,12801,527575,2, 
501,732,12847,528795,2, 
501,733,9819,165253,2, 
501,733,9821,165122,2, 
501,733,9821,165130,2, 
501,733,9821,165139,2, 
501,733,9881,167407,2, 
501,733,9973,172061,2, 
501,735,12931,499978,2, 
501,735,12939,499438,2, 
501,735,13033,505002,2, 
501,735,13067,503051,2, 
501,735,13189,510260,2, 
501,737,10515,443621,2, 
501,737,10563,444679,2, 
501,738,12325,113233,2, 
501,738,12325,113290,2, 
501,738,12325,113291,2, 
501,739,11575,294967,2, 
501,741,13013,453414,2, 
501,741,13338,465869,2, 
501,741,13348,465545,2, 
501,741,13393,468317,2, 
501,742,10329,38714,2, 
501,742,10633,49489,2, 
501,744,10863,3362,2, 
501,746,11991,48178,2, 
501,747,9603,25386,2, 
501,747,9627,26623,2, 
501,747,9979,38134,2, 
501,748,11658,529874,2, 
501,748,11658,529876,2, 
501,749,11999,496497,2, 
501,749,12191,506576,2, 
501,749,12191,506581,2, 
501,752,7429,172395,2, 
501,753,8365,248164,2, 
501,754,7457,308150,2, 
501,759,8044,64495,2, 
501,761,7754,189095,2, 
501,763,8300,100963,2, 
501,763,8282,101588,2, 
501,766,7968,737,2, 
501,766,7976,406,2, 
501,766,7976,407,2, 
501,766,7976,510,2, 
501,766,7976,511,2, 
501,771,8342,201767,2, 
501,771,8628,210832,2, 
501,771,8628,210874,2, 
501,772,7206,175735,2, 
501,773,7704,194492,2, 
501,773,7794,199081,2, 
501,774,8070,65257,2, 
501,774,8070,65258,2, 
501,775,8062,91613,2, 
501,778,7922,194441,2, 
501,778,7948,196903,2, 
501,778,8238,204518,2, 
501,779,8448,97872,2, 
501,783,8261,247926,2, 
501,784,8100,113029,2, 
501,784,7858,106092,2, 
501,786,7885,9672,2, 
501,786,7885,9674,2, 
501,791,8354,189978,2, 
501,791,8354,189979,2, 
501,792,7914,9375,2, 
501,794,7309,216096,2, 
501,799,7468,183641,2, 
501,801,7694,17761,2, 
501,803,7467,44360,2, 
501,803,7485,44016,2, 
501,803,7487,43869,2, 
501,804,7386,184998,2, 
501,806,7612,5558,2, 
501,809,6826,270126,2, 
501,812,7316,359172,2, 
501,812,7324,363494,2, 
501,812,7596,378518,2, 
501,813,6664,308943,2, 
501,813,6670,308813,2, 
501,813,7032,331456,2, 
501,814,6581,35808,2, 
501,814,6755,46591,2, 
501,814,6755,46592,2, 
501,814,6816,50618,2, 
501,815,7274,342103,2, 
501,821,7616,314678,2, 
501,821,7616,314805,2, 
501,822,8074,389840,2, 
501,822,8126,391663,2, 
501,822,8414,409439,2, 
501,822,8422,408618,2, 
501,824,7266,165759,2, 
501,825,7710,272670,2, 
501,825,7764,275345,2, 
501,826,7576,332052,2, 
501,827,6876,337148,2, 
501,828,7696,264264,2, 
501,828,7981,282150,2, 
501,829,7525,314567,2, 
501,837,9210,101429,2, 
501,837,9210,101491,2, 
501,840,8468,200207,2, 
501,841,8984,220880,2, 
501,841,8984,220881,2, 
501,842,9484,127728,2, 
501,844,8626,225021,2, 
501,845,9362,79643,2, 
501,847,8846,171868,2, 
501,848,9588,234314,2, 
501,848,9588,234315,2, 
501,849,9956,255400,2, 
501,849,9956,255399,2, 
501,850,8416,207986,2, 
501,852,9340,236625,2, 
501,852,9340,236726,2, 
501,862,8990,216129,2, 
501,862,8990,216130,2, 
501,862,9110,220107,2, 
501,862,9114,219722,2, 
501,865,8964,227756,2, 
501,867,8992,234419,2, 
501,868,8546,191408,2, 
501,868,8958,204094,2, 
501,868,8958,204108,2, 
501,869,8898,225262,2, 
501,872,9000,38437,2, 
501,874,8312,155759,2, 
501,874,8762,170477,2, 
501,879,8624,157246,2, 
501,880,8244,112153,2, 
501,880,8336,114871,2, 
501,882,8622,81309,2, 
501,882,8622,81310,2, 
501,882,8636,80953,2, 
501,882,8636,80954,2, 
501,882,8694,83480,2, 
501,885,8403,5852,2, 
501,887,9026,222986,2, 
501,889,8802,204282,2, 
501,891,7212,72646,2, 
501,893,8218,235807,2, 
501,898,7430,219378,2, 
501,902,6368,193956,2, 
501,902,6808,206362,2, 
501,908,6258,194942,2, 
501,908,6258,194994,2, 
501,908,6390,198556,2, 
501,908,6574,205496,2, 
501,908,6620,204110,2, 
501,908,6620,204199,2, 
501,908,6644,206291,2, 
501,909,6354,206717,2, 
501,1001,5221,631135,2, 
501,1004,12234,896792,2, 
501,1005,11646,848926,2, 
501,1006,10253,730809,2, 
501,1007,11486,487909,2, 
501,1007,11672,506601,2, 
501,1008,10030,686260,2, 
501,1008,10030,686311,2, 
501,1008,10096,693397,2, 
501,1010,9991,308444,2, 
501,1010,9991,308524,2, 
501,1010,10249,330977,2, 
501,1010,10259,333911,2, 
501,1010,10259,333912,2, 
501,1012,11711,239478,2, 
501,1013,12235,234272,2, 
501,1014,9326,216006,2, 
501,1014,9330,215750,2, 
501,1014,9378,219865,2, 
501,1014,9488,231026,2, 
501,1014,9488,231028,2, 
501,1014,9488,231370,2, 
501,1015,11626,780782,2, 
501,1016,10304,316746,2, 
501,1016,10304,316749,2, 
501,1018,7456,289342,2, 
501,1020,7887,219506,2, 
501,1020,7991,230940,2, 
501,1021,9445,594272,2, 
501,1021,9555,603071,2, 
501,1021,9595,607038,2, 
501,1023,9182,403644,2, 
501,1024,10015,95782,2, 
501,1025,6261,87121,2, 
501,1025,6261,87122,2, 
501,1025,6263,86748,2, 
501,1025,6263,86941,2, 
501,1025,6265,86654,2, 
501,1025,6265,86655,2, 
501,1025,6327,90022,2, 
501,1025,6423,99923,2, 
501,1026,8767,53999,2, 
501,1026,8773,55323,2, 
501,1026,8773,55443,2, 
501,1027,8855,280133,2, 
501,1027,8857,279937,2, 
501,1027,8857,279938,2, 
501,1027,8987,291104,2, 
501,1027,8989,290369,2, 
501,1027,8989,290385,2, 
501,1027,9015,291189,2, 
501,1027,9015,291190,2, 
501,1027,9025,293173,2, 
501,1028,8015,337067,2, 
501,1029,9571,304011,2, 
501,1030,7093,532080,2, 
501,1030,7189,541016,2, 
501,1030,7189,541037,2, 
501,1031,8913,88343,2, 
501,1031,8919,89445,2, 
501,1032,8817,561708,2, 
501,1032,8819,561612,2, 
501,1032,8853,562475,2, 
501,1032,8867,563519,2, 
501,1032,9013,577513,2, 
501,1033,9307,453285,2, 
501,1034,8295,369696,2, 
501,1034,8309,368580,2, 
501,1034,8309,368632,2, 
501,1034,8311,368099,2, 
501,1034,8311,368279,2, 
501,1034,8439,377192,2, 
501,1034,8487,379335,2, 
501,1034,8487,379389,2, 
501,1035,7931,179862,2, 
501,1035,7933,179824,2, 
501,1035,7949,180632,2, 
501,1035,8081,189810,2, 
501,1035,8093,190980,2, 
501,1036,8450,293998,2, 
501,1036,8450,294036,2, 
501,1036,8494,297164,2, 
501,1036,8572,303080,2, 
501,1036,8582,303919,2, 
501,1037,8437,150872,2, 
501,1037,8641,167874,2, 
501,1039,8715,17212,2, 
501,1040,9263,378436,2, 
501,1040,9263,378437,2, 
501,1040,9263,378438,2, 
501,1040,9263,378439,2, 
501,1040,9263,378697,2, 
501,1040,9269,379154,2, 
501,1040,9295,381282,2, 
501,1041,9031,583249,2, 
501,1041,9101,588117,2, 
501,1041,9101,588118,2, 
501,1043,8229,55820,2, 
501,1043,8229,55840,2, 
501,1043,8231,55580,2, 
501,1044,8188,518675,2, 
501,1101,8601,86422,2, 
501,1108,10887,17945,2, 
501,1108,10921,18036,2, 
501,1108,10921,18114,2, 
501,1110,11021,114555,2, 
501,1115,8677,7710,2, 
501,1117,10189,47173,2, 
501,1117,10453,50230,2, 
501,1124,11597,46582,2, 
501,1126,16003,192140,2, 
501,1127,11697,259935,2, 
501,1127,11893,264548,2, 
501,1127,11923,263923,2, 
501,1127,11977,265927,2, 
501,1128,15471,180011,2, 
501,1128,15529,177948,2, 
501,1128,15787,189100,2, 
501,1128,15787,189043,2, 
501,1128,15791,188790,2, 
501,1128,15791,188791,2, 
501,1128,15791,188892,2, 
501,1128,15791,188893,2, 
501,1128,15791,188894,2, 
501,1128,15839,187305,2, 
501,1129,16567,53491,2, 
501,1129,16579,53092,2, 
501,1129,16631,56875,2, 
501,1129,16739,61137,2, 
501,1129,16793,62457,2, 
501,1129,16861,63543,2, 
501,1130,14985,318650,2, 
501,1130,14999,318054,2, 
501,1130,15057,318688,2, 
501,1131,13893,16274,2, 
501,1131,13953,16936,2, 
501,1203,385,30124,2, 
501,1204,735,50980,2, 
501,1207,701,51249,2, 
501,1208,1207,89909,2, 
501,1209,407,30200,2, 
501,1209,429,33520,2, 
501,1209,579,45873,2, 
501,1210,927,70461,2, 
501,1210,1171,89474,2, 
501,1211,923,68175,2, 
501,1212,1015,77924,2, 
501,1215,505,35457,2, 
501,1216,457,32340,2, 
501,1216,507,35498,2, 
501,1217,593,47684,2, 
501,1217,655,48922,2, 
501,1219,521,35555,2, 
501,1223,403,37582,2, 
501,1223,657,62574,2, 
501,1224,447,41200,2, 
501,1224,447,41201,2, 
501,1224,447,41202,2, 
501,2003,9379,81384,2, 
501,2003,9379,81387,2, 
501,2004,12554,8456,2, 
501,2008,11413,85417,2, 
501,2009,12199,440514,2, 
501,2011,12757,87721,2, 
501,2013,11125,292967,2, 
501,2013,11127,292922,2, 
501,2013,11327,304149,2, 
501,2014,9801,174844,2, 
501,2016,11464,124289,2, 
501,2016,11708,133022,2, 
501,2022,11092,13575,2, 
501,2024,3575,289245,2, 
501,2027,8919,84100,2, 
501,2027,8923,84020,2, 
501,2027,8923,84021,2, 
501,2028,9007,53172,2, 
501,2028,9253,68539,2, 
501,2030,2079,90901,2, 
501,2030,2079,90902,2, 
501,2030,2079,90970,2, 
501,2031,11811,229333,2, 
501,2031,11811,229334,2, 
501,2034,10584,82629,2, 
501,2035,10044,260,2, 
501,2037,11797,32048,2, 
501,2037,11797,32049,2, 
501,2037,11797,32102,2, 
501,2040,11849,226184,2, 
501,2041,9009,88299,2, 
501,2041,9593,102516,2, 
501,2042,10731,6662,2, 
501,2042,10731,6664,2, 
501,2042,10917,20605,2, 
501,2043,8365,76346,2, 
501,2044,11341,32306,2, 
501,2045,10995,406167,2, 
501,2047,9915,10647,2, 
501,2048,11264,267649,2, 
501,2049,11531,1564,2, 
501,2050,11147,31180,2, 
501,2053,10761,58342,2, 
501,2056,10761,16412,2, 
501,2058,12476,422834,2, 
501,2058,12478,422513,2, 
501,2060,10583,67043,2, 
501,2062,11889,444011,2, 
501,2062,11889,444012,2, 
501,2062,11889,444114,2, 
501,2064,10873,99278,2, 
501,2065,11861,85744,2, 
501,2065,11863,85607,2, 
501,2067,10029,11968,2, 
501,2068,11211,29826,2, 
501,2068,11219,29091,2, 
501,2068,11507,42547,2, 
501,2069,9541,369034,2, 
501,2071,10458,411913,2, 
501,2071,10474,411471,2, 
501,2073,11012,7839,2, 
501,2080,11736,185246,2, 
501,2081,11485,24148,2, 
501,2084,11535,458101,2, 
501,2086,11012,71064,2, 
501,2087,10287,4955,2, 
501,2088,11546,11500,2, 
501,2090,11447,56678,2, 
501,2091,10667,38753,2, 
501,2091,10667,38754,2, 
501,2091,10667,38755,2, 
501,2091,10667,38759,2, 
501,2093,11246,40260,2, 
501,2093,11584,52698,2, 
501,2098,11433,25998,2, 
501,2108,11177,11089,2, 
501,2108,11177,11164,2, 
501,2109,11233,25353,2, 
501,2109,11565,40045,2, 
501,2109,11581,39343,2, 
501,2114,12703,177500,2, 
501,2116,9927,117429,2, 
501,2116,9945,116335,2, 
501,2120,11261,502739,2, 
501,2121,11222,6136,2, 
501,2122,11349,18389,2, 
501,2122,11463,20807,2, 
501,2122,11757,31304,2, 
501,2123,9643,18591,2, 
501,2124,10951,44911,2, 
501,2126,10973,32737,2, 
501,2127,11674,521787,2, 
501,2127,11674,521796,2, 
501,2128,11703,531399,2, 
501,2130,10985,2438,2, 
501,2131,10571,282112,2, 
501,2131,10837,295449,2, 
501,2132,10234,478588,2, 
501,2133,9454,272059,2, 
501,2133,9634,284082,2, 
501,2133,9634,284278,2, 
501,2135,11259,160829,2, 
501,2135,11259,160850,2, 
501,2136,10861,66465,2, 
501,2136,11069,79774,2, 
501,2140,11945,194661,2, 
501,2140,11999,197376,2, 
501,2143,10288,222734,2, 
501,2143,10386,225983,2, 
501,2143,10434,230007,2, 
501,2143,10570,237287,2, 
501,2143,10652,241479,2, 
501,2144,10663,527832,2, 
501,2144,10665,527485,2, 
501,2145,11039,537499,2, 
501,2145,11107,539890,2, 
501,2146,10801,3915,2, 
501,2147,11806,553367,2, 
501,2147,11808,553333,2, 
501,2147,11810,553192,2, 
501,2147,11810,553206,2, 
501,2147,11810,553262,2, 
501,2147,11810,553274,2, 
501,2147,11810,553275,2, 
501,2147,11810,553310,2, 
501,2147,11822,556563,2, 
501,2147,11880,553954,2, 
501,2147,11928,560668,2, 
501,2147,11934,560381,2, 
501,2147,11934,560383,2, 
501,2147,11984,561591,2, 
501,2147,11984,561766,2, 
501,2147,11988,562440,2, 
501,2151,10546,52163,2, 
501,2151,10686,60500,2, 
501,2151,10686,60498,2, 
501,2151,10686,60499,2, 
501,2151,10860,71135,2, 
501,2152,11207,273691,2, 
501,2153,11456,194569,2, 
501,2154,11763,561846,2, 
501,2155,10861,504992,2, 
501,2155,10863,504780,2, 
501,2155,10863,504801,2, 
501,2155,10863,504806,2, 
501,2159,11191,26924,2, 
501,2159,11409,34270,2, 
501,2159,11483,39004,2, 
501,2160,10933,215040,2, 
501,2161,11243,19338,2, 
501,2163,10639,68450,2, 
501,2163,10639,68451,2, 
501,2163,10835,83417,2, 
501,2163,10835,83427,2, 
501,2166,11255,17115,2, 
501,2166,11313,17716,2, 
501,2166,11313,17717,2, 
501,2167,11503,69879,2, 
501,2167,11503,69953,2, 
501,2167,11503,70012,2, 
501,2167,11503,70013,2, 
501,2167,11691,84274,2, 
501,2169,11460,494307,2, 
501,2169,11460,494308,2, 
501,2169,11462,493754,2, 
501,2169,11462,493768,2, 
501,2169,11508,496007,2, 
501,2171,11191,513900,2, 
501,2171,11191,513896,2, 
501,2171,11191,513906,2, 
501,2171,11191,514055,2, 
501,2171,11441,528669,2, 
501,2171,11441,528750,2, 
501,2172,10963,526764,2, 
501,2175,10868,515919,2, 
501,2175,11076,524610,2, 
501,2176,10221,12770,2, 
501,2176,10425,25762,2, 
501,2176,10433,25325,2, 
501,2179,10755,219437,2, 
501,2179,10953,233914,2, 
501,2180,9075,58380,2, 
501,2180,9075,58521,2, 
501,2180,9251,69323,2, 
501,2180,9303,71868,2, 
501,2181,10024,458165,2, 
501,2181,10094,464550,2, 
501,2181,10320,473297,2, 
501,2182,11660,237686,2, 
501,2182,11894,253501,2, 
501,2183,10629,474864,2, 
501,2183,10871,486158,2, 
501,2186,10058,481267,2, 
501,2187,11082,538941,2, 
501,2189,11052,33331,2, 
501,2189,11134,36774,2, 
501,2190,11482,356946,2, 
501,2191,11696,504385,2, 
501,2191,11774,507094,2, 
501,2192,11692,538826,2, 
501,2192,11692,538827,2, 
501,2193,11568,540423,2, 
501,2193,11692,550713,2, 
501,2194,10609,315583,2, 
501,2194,10609,315596,2, 
501,2194,10609,315619,2, 
501,2194,10609,315620,2, 
501,2194,10857,325481,2, 
501,2195,11093,544470,2, 
501,2195,11101,544082,2, 
501,2196,11184,230657,2, 
501,2196,11184,230658,2, 
501,2198,11158,205155,2, 
501,2198,11164,204855,2, 
501,2198,11542,222808,2, 
501,2198,11548,222701,2, 
501,2199,11437,549730,2, 
501,2199,11543,552127,2, 
501,2199,11753,568353,2, 
501,2199,11753,568354,2, 
501,2205,11101,225998,2, 
501,2205,11243,6443,2, 
501,2205,11245,6311,2, 
501,2205,11245,6312,2, 
501,2205,11245,6320,2, 
501,2206,11825,578160,2, 
501,2206,11825,578161,2, 
501,2208,11459,557266,2, 
501,2209,10812,515521,2, 
501,2209,10812,515581,2, 
501,2210,9999,45161,2, 
501,2210,10017,47134,2, 
501,2211,12066,571967,2, 
501,2212,10309,87434,2, 
501,2212,10361,91106,2, 
501,2212,10581,106728,2, 
501,2214,12541,571210,2, 
501,2214,12541,571211,2, 
501,2214,12541,571218,2, 
