ACTION_LIST,TIME_NEW,USER_NEW,VALUE,PREVIOUS_ACTION_LIST,PREVIOUS_TIME_NEW,PREVIOUS_USER_NEW,PREVIOUS_VALUE,TIMEDIFF_BETWEEN_TRANSACTIONS
676730,10/31/2010 8:44:56 AM,OrderExecuter,0,676729,10/31/2010 8:44:55 AM,OrderExecuter,0,1.15740740740741E-5
676687,10/30/2010 9:57:48 PM,OrderExecuter,2000,676686,10/30/2010 9:57:47 PM,OrderExecuter,0,1.15740740740741E-5
676675,10/30/2010 8:54:02 PM,OrderExecuter,500,676674,10/30/2010 8:54:01 PM,OrderExecuter,0,1.15740740740741E-5
676642,10/30/2010 6:51:24 PM,OrderExecuter,500,676641,10/30/2010 6:51:23 PM,OrderExecuter,0,1.15740740740741E-5
675719,10/28/2010 9:29:13 PM,OrderExecuter,2000,675718,10/28/2010 9:29:12 PM,OrderExecuter,0,1.15740740740741E-5
675687,10/28/2010 7:20:54 PM,OrderExecuter,1000,675686,10/28/2010 7:20:53 PM,OrderExecuter,0,1.15740740740741E-5
675222,10/28/2010 10:02:20 AM,OrderExecuter,1000,675221,10/28/2010 10:02:19 AM,OrderExecuter,0,1.15740740740741E-5
675081,10/28/2010 8:51:24 AM,OrderExecuter,2500,675080,10/28/2010 8:51:23 AM,OrderExecuter,0,1.15740740740741E-5
675038,10/28/2010 2:33:19 AM,OrderExecuter,0,675037,10/28/2010 2:33:18 AM,OrderExecuter,0,1.15740740740741E-5
675011,10/27/2010 10:37:17 PM,OrderExecuter,2000,675010,10/27/2010 10:37:16 PM,OrderExecuter,0,1.15740740740741E-5
674645,10/27/2010 2:09:25 PM,OrderExecuter,2500,674644,10/27/2010 2:09:24 PM,OrderExecuter,0,1.15740740740741E-5
674227,10/27/2010 9:05:20 AM,OrderExecuter,1000,674226,10/27/2010 9:05:19 AM,OrderExecuter,0,1.15740740740741E-5
673963,10/26/2010 9:33:16 PM,OrderExecuter,1000,673962,10/26/2010 9:33:15 PM,OrderExecuter,0,1.15740740740741E-5
673903,10/26/2010 5:20:52 PM,OrderExecuter,500,673902,10/26/2010 5:20:51 PM,OrderExecuter,0,1.15740740740741E-5
673737,10/26/2010 2:58:07 PM,OrderExecuter,2000,673736,10/26/2010 2:58:06 PM,OrderExecuter,0,1.15740740740741E-5
673455,10/26/2010 10:24:12 AM,OrderExecuter,1000,673454,10/26/2010 10:24:11 AM,OrderExecuter,0,1.15740740740741E-5
673320,10/26/2010 8:11:28 AM,OrderExecuter,500,673319,10/26/2010 8:11:27 AM,OrderExecuter,0,1.15740740740741E-5
671245,10/26/2010 2:22:08 AM,OrderExecuter,2500,671244,10/26/2010 2:22:07 AM,OrderExecuter,0,1.15740740740741E-5
671062,10/25/2010 3:45:51 PM,OrderExecuter,0,671061,10/25/2010 3:45:50 PM,OrderExecuter,0,1.15740740740741E-5
671013,10/25/2010 3:10:49 PM,OrderExecuter,1000,671012,10/25/2010 3:10:48 PM,OrderExecuter,0,1.15740740740741E-5
670987,10/25/2010 2:55:18 PM,OrderExecuter,1000,670986,10/25/2010 2:55:17 PM,OrderExecuter,0,1.15740740740741E-5
670689,10/25/2010 11:47:12 AM,OrderExecuter,2000,670688,10/25/2010 11:47:11 AM,OrderExecuter,0,1.15740740740741E-5
670558,10/25/2010 10:27:57 AM,OrderExecuter,5000,670557,10/25/2010 10:27:56 AM,OrderExecuter,0,1.15740740740741E-5
669835,10/22/2010 8:05:38 PM,OrderExecuter,1000,669834,10/22/2010 8:05:37 PM,OrderExecuter,0,1.15740740740741E-5
669831,10/22/2010 7:53:49 PM,OrderExecuter,2000,669830,10/22/2010 7:53:48 PM,OrderExecuter,0,1.15740740740741E-5
669702,10/22/2010 1:55:14 PM,OrderExecuter,1000,669701,10/22/2010 1:55:13 PM,OrderExecuter,0,1.15740740740741E-5
669695,10/22/2010 1:47:57 PM,OrderExecuter,1000,669694,10/22/2010 1:47:56 PM,OrderExecuter,0,1.15740740740741E-5
669677,10/22/2010 1:24:51 PM,OrderExecuter,500,669676,10/22/2010 1:24:50 PM,OrderExecuter,0,1.15740740740741E-5
669545,10/22/2010 11:50:24 AM,OrderExecuter,1000,669544,10/22/2010 11:50:23 AM,OrderExecuter,0,1.15740740740741E-5
669393,10/22/2010 6:30:19 AM,OrderExecuter,1000,669392,10/22/2010 6:30:18 AM,OrderExecuter,0,1.15740740740741E-5
669201,10/21/2010 3:54:50 PM,OrderExecuter,2000,669200,10/21/2010 3:54:49 PM,OrderExecuter,0,1.15740740740741E-5
668505,10/20/2010 5:22:22 PM,OrderExecuter,1000,668504,10/20/2010 5:22:21 PM,OrderExecuter,0,1.15740740740741E-5
694965,11/30/2010 10:44:28 PM,OrderExecuter,5000,694964,11/30/2010 10:44:27 PM,OrderExecuter,0,1.15740740740741E-5
694821,11/30/2010 8:45:24 PM,OrderExecuter,500,694820,11/30/2010 8:45:23 PM,OrderExecuter,0,1.15740740740741E-5
694794,11/30/2010 8:26:25 PM,OrderExecuter,2000,694793,11/30/2010 8:26:24 PM,OrderExecuter,0,1.15740740740741E-5
694658,11/30/2010 5:30:21 PM,OrderExecuter,1000,694657,11/30/2010 5:30:20 PM,OrderExecuter,0,1.15740740740741E-5
694633,11/30/2010 5:03:26 PM,OrderExecuter,2500,694632,11/30/2010 5:03:25 PM,OrderExecuter,0,1.15740740740741E-5
694623,11/30/2010 4:57:52 PM,OrderExecuter,2500,694622,11/30/2010 4:57:51 PM,OrderExecuter,0,1.15740740740741E-5
694576,11/30/2010 4:13:29 PM,OrderExecuter,5000,694575,11/30/2010 4:13:28 PM,OrderExecuter,0,1.15740740740741E-5
694524,11/30/2010 3:24:59 PM,OrderExecuter,0,694523,11/30/2010 3:24:58 PM,OrderExecuter,0,1.15740740740741E-5
694511,11/30/2010 3:12:49 PM,OrderExecuter,500,694510,11/30/2010 3:12:48 PM,OrderExecuter,0,1.15740740740741E-5
694477,11/30/2010 2:45:04 PM,OrderExecuter,2500,694476,11/30/2010 2:45:03 PM,OrderExecuter,0,1.15740740740741E-5
694468,11/30/2010 2:38:44 PM,OrderExecuter,2500,694467,11/30/2010 2:38:43 PM,OrderExecuter,0,1.15740740740741E-5
694447,11/30/2010 2:21:14 PM,OrderExecuter,500,694446,11/30/2010 2:21:13 PM,OrderExecuter,0,1.15740740740741E-5
694357,11/30/2010 1:12:57 PM,OrderExecuter,5000,694356,11/30/2010 1:12:56 PM,OrderExecuter,0,1.15740740740741E-5
694311,11/30/2010 12:49:28 PM,OrderExecuter,1000,694310,11/30/2010 12:49:27 PM,OrderExecuter,0,1.15740740740741E-5
694266,11/30/2010 12:21:32 PM,OrderExecuter,0,694265,11/30/2010 12:21:31 PM,OrderExecuter,0,1.15740740740741E-5
694022,11/30/2010 10:26:43 AM,OrderExecuter,2500,694021,11/30/2010 10:26:42 AM,OrderExecuter,0,1.15740740740741E-5
694000,11/30/2010 9:54:25 AM,OrderExecuter,2500,693999,11/30/2010 9:54:24 AM,OrderExecuter,0,1.15740740740741E-5
693781,11/29/2010 10:17:04 PM,OrderExecuter,2000,693780,11/29/2010 10:17:03 PM,OrderExecuter,0,1.15740740740741E-5
693758,11/29/2010 9:44:50 PM,OrderExecuter,0,693757,11/29/2010 9:44:49 PM,OrderExecuter,0,1.15740740740741E-5
693670,11/29/2010 5:36:26 PM,OrderExecuter,2500,693669,11/29/2010 5:36:25 PM,OrderExecuter,0,1.15740740740741E-5
693535,11/29/2010 3:16:32 PM,OrderExecuter,500,693534,11/29/2010 3:16:31 PM,OrderExecuter,0,1.15740740740741E-5
693496,11/29/2010 2:44:15 PM,OrderExecuter,2000,693495,11/29/2010 2:44:14 PM,OrderExecuter,0,1.15740740740741E-5
693442,11/29/2010 1:54:56 PM,OrderExecuter,0,693441,11/29/2010 1:54:55 PM,OrderExecuter,0,1.15740740740741E-5
693295,11/29/2010 11:45:14 AM,OrderExecuter,2000,693294,11/29/2010 11:45:13 AM,OrderExecuter,0,1.15740740740741E-5
692547,11/26/2010 6:07:52 PM,OrderExecuter,5000,692546,11/26/2010 6:07:51 PM,OrderExecuter,0,1.15740740740741E-5
692498,11/26/2010 3:49:00 PM,OrderExecuter,1000,692497,11/26/2010 3:48:59 PM,OrderExecuter,0,1.15740740740741E-5
692474,11/26/2010 3:15:55 PM,OrderExecuter,1000,692473,11/26/2010 3:15:54 PM,OrderExecuter,0,1.15740740740741E-5
692463,11/26/2010 2:31:57 PM,OrderExecuter,2500,692462,11/26/2010 2:31:56 PM,OrderExecuter,0,1.15740740740741E-5
692453,11/26/2010 2:09:09 PM,OrderExecuter,1000,692452,11/26/2010 2:09:08 PM,OrderExecuter,0,1.15740740740741E-5
692402,11/26/2010 11:32:24 AM,OrderExecuter,5000,692401,11/26/2010 11:32:23 AM,OrderExecuter,0,1.15740740740741E-5
692086,11/25/2010 12:09:47 PM,OrderExecuter,2000,692085,11/25/2010 12:09:46 PM,OrderExecuter,0,1.15740740740741E-5
692040,11/25/2010 7:29:13 AM,OrderExecuter,1000,692039,11/25/2010 7:29:12 AM,OrderExecuter,0,1.15740740740741E-5
689669,11/24/2010 1:38:19 PM,OrderExecuter,1000,689668,11/24/2010 1:38:18 PM,OrderExecuter,0,1.15740740740741E-5
689567,11/24/2010 11:55:39 AM,OrderExecuter,2000,689566,11/24/2010 11:55:38 AM,OrderExecuter,0,1.15740740740741E-5
689538,11/24/2010 11:35:34 AM,OrderExecuter,1000,689537,11/24/2010 11:35:33 AM,OrderExecuter,0,1.15740740740741E-5
689195,11/23/2010 6:44:52 PM,OrderExecuter,1000,689194,11/23/2010 6:44:51 PM,OrderExecuter,0,1.15740740740741E-5
689151,11/23/2010 4:25:15 PM,OrderExecuter,1000,689150,11/23/2010 4:25:14 PM,OrderExecuter,0,1.15740740740741E-5
688952,11/23/2010 2:12:34 PM,OrderExecuter,500,688951,11/23/2010 2:12:33 PM,OrderExecuter,0,1.15740740740741E-5
688890,11/23/2010 1:14:08 PM,OrderExecuter,1000,688889,11/23/2010 1:14:07 PM,OrderExecuter,0,1.15740740740741E-5
688699,11/23/2010 11:04:24 AM,OrderExecuter,500,688698,11/23/2010 11:04:23 AM,OrderExecuter,0,1.15740740740741E-5
688672,11/23/2010 10:52:37 AM,OrderExecuter,2000,688671,11/23/2010 10:52:36 AM,OrderExecuter,0,1.15740740740741E-5
688601,11/23/2010 10:21:33 AM,OrderExecuter,1000,688600,11/23/2010 10:21:32 AM,OrderExecuter,0,1.15740740740741E-5
688575,11/23/2010 10:09:08 AM,OrderExecuter,0,688574,11/23/2010 10:09:07 AM,OrderExecuter,0,1.15740740740741E-5
688372,11/23/2010 12:40:52 AM,OrderExecuter,5000,688371,11/23/2010 12:40:51 AM,OrderExecuter,0,1.15740740740741E-5
688325,11/22/2010 9:16:28 PM,OrderExecuter,2500,688324,11/22/2010 9:16:27 PM,OrderExecuter,0,1.15740740740741E-5
688321,11/22/2010 8:56:26 PM,OrderExecuter,0,688320,11/22/2010 8:56:25 PM,OrderExecuter,0,1.15740740740741E-5
688284,11/22/2010 6:26:34 PM,OrderExecuter,500,688283,11/22/2010 6:26:33 PM,OrderExecuter,0,1.15740740740741E-5
688067,11/22/2010 3:01:20 PM,OrderExecuter,1000,688066,11/22/2010 3:01:19 PM,OrderExecuter,0,1.15740740740741E-5
687940,11/22/2010 1:56:48 PM,OrderExecuter,2000,687939,11/22/2010 1:56:47 PM,OrderExecuter,0,1.15740740740741E-5
687906,11/22/2010 1:35:11 PM,OrderExecuter,500,687905,11/22/2010 1:35:10 PM,OrderExecuter,0,1.15740740740741E-5
687887,11/22/2010 1:33:49 PM,OrderExecuter,1000,687886,11/22/2010 1:33:48 PM,OrderExecuter,0,1.15740740740741E-5
687658,11/22/2010 10:36:01 AM,OrderExecuter,1000,687656,11/22/2010 10:36:00 AM,OrderExecuter,0,1.15740740740741E-5
687653,11/22/2010 10:35:47 AM,OrderExecuter,1000,687652,11/22/2010 10:35:46 AM,OrderExecuter,0,1.15740740740741E-5
687571,11/22/2010 9:48:28 AM,OrderExecuter,2000,687570,11/22/2010 9:48:27 AM,OrderExecuter,0,1.15740740740741E-5
687471,11/22/2010 6:55:09 AM,OrderExecuter,2000,687470,11/22/2010 6:55:08 AM,OrderExecuter,0,1.15740740740741E-5
687469,11/22/2010 5:53:16 AM,OrderExecuter,1000,687468,11/22/2010 5:53:15 AM,OrderExecuter,0,1.15740740740741E-5
687405,11/21/2010 8:09:06 PM,OrderExecuter,500,687404,11/21/2010 8:09:05 PM,OrderExecuter,0,1.15740740740741E-5
687385,11/21/2010 6:45:05 PM,OrderExecuter,2500,687384,11/21/2010 6:45:04 PM,OrderExecuter,0,1.15740740740741E-5
687329,11/21/2010 1:13:26 PM,OrderExecuter,2000,687328,11/21/2010 1:13:25 PM,OrderExecuter,0,1.15740740740741E-5
687320,11/21/2010 12:47:40 PM,OrderExecuter,500,687319,11/21/2010 12:47:39 PM,OrderExecuter,0,1.15740740740741E-5
687315,11/21/2010 12:29:27 PM,OrderExecuter,1000,687314,11/21/2010 12:29:26 PM,OrderExecuter,0,1.15740740740741E-5
687309,11/21/2010 11:59:12 AM,OrderExecuter,500,687308,11/21/2010 11:59:11 AM,OrderExecuter,0,1.15740740740741E-5
687286,11/21/2010 10:34:56 AM,OrderExecuter,1000,687285,11/21/2010 10:34:55 AM,OrderExecuter,0,1.15740740740741E-5
687275,11/21/2010 9:52:01 AM,OrderExecuter,2000,687274,11/21/2010 9:52:00 AM,OrderExecuter,0,1.15740740740741E-5
687243,11/21/2010 8:04:57 AM,OrderExecuter,5000,687242,11/21/2010 8:04:56 AM,OrderExecuter,0,1.15740740740741E-5
687200,11/20/2010 7:34:22 PM,OrderExecuter,0,687199,11/20/2010 7:34:21 PM,OrderExecuter,0,1.15740740740741E-5
687056,11/19/2010 8:32:19 PM,OrderExecuter,1000,687055,11/19/2010 8:32:18 PM,OrderExecuter,0,1.15740740740741E-5
686912,11/19/2010 3:27:03 PM,OrderExecuter,1000,686911,11/19/2010 3:27:02 PM,OrderExecuter,0,1.15740740740741E-5
686818,11/19/2010 2:33:07 PM,OrderExecuter,2500,686817,11/19/2010 2:33:06 PM,OrderExecuter,0,1.15740740740741E-5
686783,11/19/2010 1:54:53 PM,OrderExecuter,1000,686782,11/19/2010 1:54:52 PM,OrderExecuter,0,1.15740740740741E-5
686630,11/19/2010 11:30:14 AM,OrderExecuter,500,686629,11/19/2010 11:30:13 AM,OrderExecuter,0,1.15740740740741E-5
686506,11/19/2010 7:11:10 AM,OrderExecuter,500,686505,11/19/2010 7:11:09 AM,OrderExecuter,0,1.15740740740741E-5
686437,11/18/2010 6:01:17 PM,OrderExecuter,2000,686436,11/18/2010 6:01:16 PM,OrderExecuter,0,1.15740740740741E-5
685883,11/18/2010 11:02:08 AM,OrderExecuter,500,685882,11/18/2010 11:02:07 AM,OrderExecuter,0,1.15740740740741E-5
685617,11/17/2010 7:51:10 PM,OrderExecuter,2000,685616,11/17/2010 7:51:09 PM,OrderExecuter,0,1.15740740740741E-5
685612,11/17/2010 7:35:23 PM,OrderExecuter,1000,685611,11/17/2010 7:35:22 PM,OrderExecuter,0,1.15740740740741E-5
685136,11/17/2010 9:58:22 AM,OrderExecuter,2000,685135,11/17/2010 9:58:21 AM,OrderExecuter,0,1.15740740740741E-5
685067,11/17/2010 9:51:59 AM,OrderExecuter,2000,685066,11/17/2010 9:51:58 AM,OrderExecuter,0,1.15740740740741E-5
670111,10/24/2010 12:33:50 PM,OrderExecuter,2000,670110,10/24/2010 12:33:49 PM,OrderExecuter,0,1.15740740740741E-5
669940,10/23/2010 12:26:26 PM,OrderExecuter,2000,669939,10/23/2010 12:26:25 PM,OrderExecuter,0,1.15740740740741E-5
669890,10/23/2010 8:33:28 AM,OrderExecuter,2500,669889,10/23/2010 8:33:27 AM,OrderExecuter,0,1.15740740740741E-5
668202,10/20/2010 9:02:00 AM,OrderExecuter,2000,668201,10/20/2010 9:01:59 AM,OrderExecuter,0,1.15740740740741E-5
668005,10/19/2010 3:44:51 PM,OrderExecuter,1000,668004,10/19/2010 3:44:50 PM,OrderExecuter,0,1.15740740740741E-5
667850,10/19/2010 1:14:57 PM,OrderExecuter,500,667849,10/19/2010 1:14:56 PM,OrderExecuter,0,1.15740740740741E-5
667751,10/19/2010 11:35:41 AM,OrderExecuter,2500,667750,10/19/2010 11:35:40 AM,OrderExecuter,0,1.15740740740741E-5
667748,10/19/2010 11:32:26 AM,OrderExecuter,2500,667747,10/19/2010 11:32:25 AM,OrderExecuter,0,1.15740740740741E-5
667605,10/19/2010 10:23:55 AM,OrderExecuter,1000,667604,10/19/2010 10:23:54 AM,OrderExecuter,0,1.15740740740741E-5
667445,10/18/2010 7:47:10 PM,OrderExecuter,1000,667444,10/18/2010 7:47:09 PM,OrderExecuter,0,1.15740740740741E-5
667390,10/18/2010 4:33:25 PM,OrderExecuter,2000,667389,10/18/2010 4:33:24 PM,OrderExecuter,0,1.15740740740741E-5
667185,10/18/2010 2:04:47 PM,OrderExecuter,500,667184,10/18/2010 2:04:46 PM,OrderExecuter,0,1.15740740740741E-5
666971,10/18/2010 10:14:08 AM,OrderExecuter,1000,666970,10/18/2010 10:14:07 AM,OrderExecuter,0,1.15740740740741E-5
666966,10/18/2010 9:58:34 AM,OrderExecuter,2500,666965,10/18/2010 9:58:33 AM,OrderExecuter,0,1.15740740740741E-5
666861,10/17/2010 9:35:12 PM,OrderExecuter,500,666860,10/17/2010 9:35:11 PM,OrderExecuter,0,1.15740740740741E-5
666705,10/16/2010 7:44:49 PM,OrderExecuter,500,666704,10/16/2010 7:44:48 PM,OrderExecuter,0,1.15740740740741E-5
666697,10/16/2010 7:17:37 PM,OrderExecuter,2500,666696,10/16/2010 7:17:36 PM,OrderExecuter,0,1.15740740740741E-5
666567,10/16/2010 10:36:10 AM,OrderExecuter,1000,666566,10/16/2010 10:36:09 AM,OrderExecuter,0,1.15740740740741E-5
666500,10/15/2010 9:37:20 PM,OrderExecuter,2000,666499,10/15/2010 9:37:19 PM,OrderExecuter,0,1.15740740740741E-5
661024,10/04/2010 8:57:52 AM,OrderExecuter,500,661023,10/04/2010 8:57:51 AM,OrderExecuter,0,1.15740740740741E-5
660888,10/03/2010 9:29:37 PM,OrderExecuter,2500,660887,10/03/2010 9:29:36 PM,OrderExecuter,0,1.15740740740741E-5
660827,10/03/2010 6:31:17 PM,OrderExecuter,2000,660826,10/03/2010 6:31:16 PM,OrderExecuter,0,1.15740740740741E-5
660727,10/03/2010 10:58:38 AM,OrderExecuter,2000,660726,10/03/2010 10:58:37 AM,OrderExecuter,0,1.15740740740741E-5
660721,10/03/2010 10:26:26 AM,OrderExecuter,1000,660720,10/03/2010 10:26:25 AM,OrderExecuter,0,1.15740740740741E-5
660527,10/02/2010 2:36:37 PM,OrderExecuter,2500,660526,10/02/2010 2:36:36 PM,OrderExecuter,0,1.15740740740741E-5
660505,10/02/2010 1:39:28 PM,OrderExecuter,1000,660504,10/02/2010 1:39:27 PM,OrderExecuter,0,1.15740740740741E-5
660350,10/01/2010 8:57:59 PM,OrderExecuter,2000,660349,10/01/2010 8:57:58 PM,OrderExecuter,0,1.15740740740741E-5
664813,10/12/2010 5:49:10 PM,OrderExecuter,1000,664812,10/12/2010 5:49:09 PM,OrderExecuter,0,1.15740740740741E-5
664259,10/11/2010 10:47:58 PM,OrderExecuter,1000,664258,10/11/2010 10:47:57 PM,OrderExecuter,0,1.15740740740741E-5
662955,10/06/2010 11:34:24 PM,OrderExecuter,500,662954,10/06/2010 11:34:23 PM,OrderExecuter,0,1.15740740740741E-5
662889,10/06/2010 7:03:52 PM,OrderExecuter,1000,662888,10/06/2010 7:03:51 PM,OrderExecuter,0,1.15740740740741E-5
662290,10/05/2010 8:59:49 PM,OrderExecuter,2500,662289,10/05/2010 8:59:48 PM,OrderExecuter,0,1.15740740740741E-5
662157,10/05/2010 2:40:58 PM,OrderExecuter,5000,662156,10/05/2010 2:40:57 PM,OrderExecuter,0,1.15740740740741E-5
660121,10/01/2010 2:48:06 PM,OrderExecuter,2000,660120,10/01/2010 2:48:05 PM,OrderExecuter,0,1.15740740740741E-5
660342,10/01/2010 8:36:32 PM,OrderExecuter,0,660341,10/01/2010 8:36:31 PM,OrderExecuter,0,1.15740740740741E-5
659587,10/01/2010 8:20:07 AM,OrderExecuter,0,,,,,0
663938,10/10/2010 10:58:18 AM,OrderExecuter,1000,663937,10/10/2010 10:58:18 AM,OrderExecuter,0,0
687903,11/22/2010 1:34:58 PM,OrderExecuter,2000,687902,11/22/2010 1:34:58 PM,OrderExecuter,0,0
687895,11/22/2010 1:34:26 PM,OrderExecuter,2000,687894,11/22/2010 1:34:26 PM,OrderExecuter,0,0
687461,11/21/2010 11:24:15 PM,OrderExecuter,1000,687460,11/21/2010 11:24:15 PM,OrderExecuter,0,0
687403,11/21/2010 8:05:46 PM,OrderExecuter,500,687402,11/21/2010 8:05:46 PM,OrderExecuter,0,0
687363,11/21/2010 5:48:45 PM,OrderExecuter,0,687362,11/21/2010 5:48:45 PM,OrderExecuter,0,0
687342,11/21/2010 2:19:03 PM,OrderExecuter,1000,687341,11/21/2010 2:19:03 PM,OrderExecuter,0,0
687312,11/21/2010 12:06:52 PM,OrderExecuter,2000,687311,11/21/2010 12:06:52 PM,OrderExecuter,0,0
687270,11/21/2010 9:18:24 AM,OrderExecuter,500,687269,11/21/2010 9:18:24 AM,OrderExecuter,0,0
687264,11/21/2010 9:12:12 AM,OrderExecuter,2500,687263,11/21/2010 9:12:12 AM,OrderExecuter,0,0
687262,11/21/2010 9:09:25 AM,OrderExecuter,2500,687261,11/21/2010 9:09:25 AM,OrderExecuter,0,0
687246,11/21/2010 8:22:12 AM,OrderExecuter,1000,687245,11/21/2010 8:22:12 AM,OrderExecuter,0,0
687135,11/20/2010 12:53:52 PM,OrderExecuter,500,687134,11/20/2010 12:53:52 PM,OrderExecuter,0,0
686789,11/19/2010 2:02:33 PM,OrderExecuter,500,686788,11/19/2010 2:02:33 PM,OrderExecuter,0,0
686730,11/19/2010 12:43:14 PM,OrderExecuter,500,686729,11/19/2010 12:43:14 PM,OrderExecuter,0,0
686718,11/19/2010 12:35:08 PM,OrderExecuter,2000,686717,11/19/2010 12:35:08 PM,OrderExecuter,0,0
686554,11/19/2010 10:36:42 AM,OrderExecuter,2000,686553,11/19/2010 10:36:42 AM,OrderExecuter,0,0
685546,11/17/2010 4:21:59 PM,OrderExecuter,2500,685545,11/17/2010 4:21:59 PM,OrderExecuter,0,0
683509,11/11/2010 2:45:20 PM,OrderExecuter,2000,683508,11/11/2010 2:45:20 PM,OrderExecuter,0,0
683204,11/10/2010 8:28:09 PM,OrderExecuter,1000,683203,11/10/2010 8:28:09 PM,OrderExecuter,0,0
682164,11/09/2010 9:11:29 AM,OrderExecuter,2500,682163,11/09/2010 9:11:29 AM,OrderExecuter,0,0
692908,11/28/2010 8:04:55 PM,OrderExecuter,1000,692907,11/28/2010 8:04:55 PM,OrderExecuter,0,0
692786,11/28/2010 1:08:45 PM,OrderExecuter,5000,692785,11/28/2010 1:08:45 PM,OrderExecuter,0,0
692731,11/28/2010 9:18:20 AM,OrderExecuter,2500,692730,11/28/2010 9:18:20 AM,OrderExecuter,0,0
692721,11/28/2010 2:07:29 AM,OrderExecuter,2000,692720,11/28/2010 2:07:29 AM,OrderExecuter,0,0
692684,11/27/2010 7:44:33 PM,OrderExecuter,5000,692683,11/27/2010 7:44:33 PM,OrderExecuter,0,0
692659,11/27/2010 3:38:02 PM,OrderExecuter,5000,692658,11/27/2010 3:38:02 PM,OrderExecuter,0,0
692657,11/27/2010 3:36:04 PM,OrderExecuter,2500,692656,11/27/2010 3:36:04 PM,OrderExecuter,0,0
692348,11/26/2010 9:12:31 AM,OrderExecuter,2000,692347,11/26/2010 9:12:31 AM,OrderExecuter,0,0
692079,11/25/2010 10:30:36 AM,OrderExecuter,2000,692078,11/25/2010 10:30:36 AM,OrderExecuter,0,0
694695,11/30/2010 6:30:24 PM,OrderExecuter,0,694694,11/30/2010 6:30:24 PM,OrderExecuter,0,0
694025,11/30/2010 10:28:10 AM,OrderExecuter,2500,694024,11/30/2010 10:28:10 AM,OrderExecuter,0,0
693532,11/29/2010 3:05:14 PM,OrderExecuter,500,693531,11/29/2010 3:05:14 PM,OrderExecuter,0,0
693485,11/29/2010 2:36:25 PM,OrderExecuter,2000,693484,11/29/2010 2:36:25 PM,OrderExecuter,0,0
681480,11/08/2010 8:42:04 AM,OrderExecuter,1000,681479,11/08/2010 8:42:04 AM,OrderExecuter,0,0
681248,11/07/2010 12:50:50 PM,OrderExecuter,2000,681247,11/07/2010 12:50:50 PM,OrderExecuter,0,0
681239,11/07/2010 11:59:08 AM,OrderExecuter,2500,681238,11/07/2010 11:59:08 AM,OrderExecuter,0,0
681229,11/07/2010 11:06:51 AM,OrderExecuter,1000,681228,11/07/2010 11:06:51 AM,OrderExecuter,0,0
681175,11/06/2010 6:06:36 PM,OrderExecuter,500,681174,11/06/2010 6:06:36 PM,OrderExecuter,0,0
681099,11/06/2010 11:58:39 AM,OrderExecuter,2500,681098,11/06/2010 11:58:39 AM,OrderExecuter,0,0
681080,11/06/2010 9:48:27 AM,OrderExecuter,5000,681079,11/06/2010 9:48:27 AM,OrderExecuter,0,0
681011,11/05/2010 5:41:17 PM,OrderExecuter,2000,681010,11/05/2010 5:41:17 PM,OrderExecuter,0,0
689586,11/24/2010 12:14:26 PM,OrderExecuter,2000,689585,11/24/2010 12:14:26 PM,OrderExecuter,0,0
688759,11/23/2010 11:36:27 AM,OrderExecuter,2500,688758,11/23/2010 11:36:27 AM,OrderExecuter,0,0
688195,11/22/2010 3:55:44 PM,OrderExecuter,2000,688194,11/22/2010 3:55:44 PM,OrderExecuter,0,0
678900,11/03/2010 2:47:15 AM,OrderExecuter,500,678899,11/03/2010 2:47:15 AM,OrderExecuter,0,0
678774,11/02/2010 4:48:51 PM,OrderExecuter,2500,678773,11/02/2010 4:48:51 PM,OrderExecuter,0,0
678450,11/02/2010 11:30:21 AM,OrderExecuter,2000,678449,11/02/2010 11:30:21 AM,OrderExecuter,0,0
678144,11/01/2010 10:59:48 PM,OrderExecuter,2000,678143,11/01/2010 10:59:48 PM,OrderExecuter,0,0
678102,11/01/2010 10:01:04 PM,OrderExecuter,1000,678101,11/01/2010 10:01:04 PM,OrderExecuter,0,0
676639,10/30/2010 6:46:06 PM,OrderExecuter,500,676638,10/30/2010 6:46:06 PM,OrderExecuter,0,0
676304,10/29/2010 4:33:45 PM,OrderExecuter,2000,676303,10/29/2010 4:33:45 PM,OrderExecuter,0,0
675464,10/28/2010 12:15:50 PM,OrderExecuter,500,675463,10/28/2010 12:15:50 PM,OrderExecuter,0,0
671181,10/25/2010 6:29:34 PM,OrderExecuter,500,671180,10/25/2010 6:29:34 PM,OrderExecuter,0,0
670130,10/24/2010 2:18:27 PM,OrderExecuter,0,670129,10/24/2010 2:18:27 PM,OrderExecuter,0,0
668575,10/21/2010 12:31:33 AM,OrderExecuter,500,668574,10/21/2010 12:31:33 AM,OrderExecuter,0,0
668298,10/20/2010 10:37:51 AM,OrderExecuter,2000,668297,10/20/2010 10:37:51 AM,OrderExecuter,0,0
666805,10/17/2010 5:49:26 PM,OrderExecuter,2000,666804,10/17/2010 5:49:26 PM,OrderExecuter,0,0
666629,10/16/2010 1:43:55 PM,OrderExecuter,2000,666628,10/16/2010 1:43:55 PM,OrderExecuter,0,0
665819,10/14/2010 4:59:51 PM,OrderExecuter,1000,665818,10/14/2010 4:59:51 PM,OrderExecuter,0,0
664197,10/11/2010 4:18:48 PM,OrderExecuter,1000,664196,10/11/2010 4:18:48 PM,OrderExecuter,0,0
